days,Position X (m),Position Y (m),Position Z (m)
498,2742322982201.4985,1152216939646.6755,-31650053458.65874
499,2742120655261.8027,1152795717646.107,-31649452200.602253
500,2741918224844.5723,1153374452072.6807,-31648849749.335613
501,2741715690961.238,1153953142906.1748,-31648246104.924942
502,2741513053623.234,1154531790126.3716,-31647641267.43641
503,2741310312842.001,1155110393713.057,-31647035236.93624
504,2741107468628.983,1155688953646.021,-31646428013.490726
505,2740904520995.628,1156267469905.0574,-31645819597.166206
506,2740701469953.39,1156845942469.9639,-31645209988.029076
507,2740498315513.727,1157424371320.5422,-31644599186.14579
508,2740295057688.101,1158002756436.598,-31643987191.582855
509,2740091696487.9795,1158581097797.9404,-31643374004.406837
510,2739888231924.834,1159159395384.3833,-31642759624.68436
511,2739684664010.14,1159737649175.7434,-31642144052.4821
512,2739480992755.3794,1160315859151.8423,-31641527287.86679
513,2739277218172.0366,1160894025292.505,-31640909330.90522
514,2739073340271.6016,1161472147577.5603,-31640290181.66423
515,2738869359065.569,1162050225986.8413,-31639669840.210728
516,2738665274565.4375,1162628260500.1848,-31639048306.611668
517,2738461086782.711,1163206251097.4316,-31638425580.934063
518,2738256795728.897,1163784197758.4263,-31637801663.244987
519,2738052401415.509,1164362100463.0176,-31637176553.61156
520,2737847903854.063,1164939959191.0579,-31636550252.100967
521,2737643303056.082,1165517773922.4036,-31635922758.780445
522,2737438599033.092,1166095544636.9153,-31635294073.71729
523,2737233791796.623,1166673271314.457,-31634664196.978848
524,2737028881358.211,1167250953934.897,-31634033128.632526
525,2736823867729.396,1167828592478.1074,-31633400868.74579
526,2736618750921.722,1168406186923.9644,-31632767417.38615
527,2736413530946.7393,1168983737252.348,-31632132774.621185
528,2736208207816.0,1169561243443.1416,-31631496940.518528
529,2736002781541.063,1170138705476.2336,-31630859915.145863
530,2735797252133.491,1170716123331.5156,-31630221698.57093
531,2735591619604.8516,1171293496988.8833,-31629582290.86153
532,2735385883966.716,1171870826428.2363,-31628941692.085518
533,2735180045230.66,1172448111629.4785,-31628299902.310806
534,2734974103408.2656,1173025352572.517,-31627656921.60536
535,2734768058511.1177,1173602549237.2634,-31627012750.0372
536,2734561910550.806,1174179701603.633,-31626367387.67441
537,2734355659538.9253,1174756809651.5454,-31625720834.585125
538,2734149305487.074,1175333873360.9236,-31625073090.837536
539,2733942848406.857,1175910892711.6948,-31624424156.49989
540,2733736288309.881,1176487867683.7903,-31623774031.640488
541,2733529625207.7593,1177064798257.1453,-31623122716.327694
542,2733322859112.109,1177641684411.6985,-31622470210.629925
543,2733115990034.552,1178218526127.393,-31621816514.61565
544,2732909017986.714,1178795323384.176,-31621161628.353397
545,2732701942980.2256,1179372076161.9983,-31620505551.911755
546,2732494765026.7227,1179948784440.8147,-31619848285.35936
547,2732287484137.8447,1180525448200.5837,-31619189828.764908
548,2732080100325.2363,1181102067421.2686,-31618530182.197155
549,2731872613600.546,1181678642082.8357,-31617869345.72491
550,2731665023975.4272,1182255172165.2556,-31617207319.417038
551,2731457331461.538,1182831657648.5032,-31616544103.342457
552,2731249536070.5405,1183408098512.557,-31615879697.57015
553,2731041637814.102,1183984494737.3992,-31615214102.169144
554,2730833636703.894,1184560846303.0166,-31614547317.20853
555,2730625532751.5923,1185137153189.3997,-31613879342.757454
556,2730417325968.877,1185713415376.543,-31613210178.885117
557,2730209016367.4336,1186289632844.4446,-31612539825.660778
558,2730000603958.9517,1186865805573.107,-31611868283.15375
559,2729792088755.125,1187441933542.5364,-31611195551.433403
560,2729583470767.6523,1188018016732.7432,-31610521630.569164
561,2729374750008.237,1188594055123.7415,-31609846520.630512
562,2729165926488.586,1189170048695.5496,-31609170221.686985
563,2728957000220.4116,1189745997428.1897,-31608492733.80818
564,2728747971215.4307,1190321901301.688,-31607814057.063747
565,2728538839485.3643,1190897760296.0747,-31607134191.52339
566,2728329605041.938,1191473574391.3838,-31606453137.256874
567,2728120267896.882,1192049343567.6533,-31605770894.334015
568,2727910828061.9307,1192625067804.9255,-31605087462.824688
569,2727701285548.8237,1193200747083.2463,-31604402842.798824
570,2727491640369.3047,1193776381382.6658,-31603717034.326412
571,2727281892535.121,1194351970683.2378,-31603030037.477493
572,2727072042058.0264,1194927514965.0205,-31602341852.322166
573,2726862088949.7773,1195503014208.076,-31601652478.930588
574,2726652033222.1357,1196078468392.4697,-31600961917.37297
575,2726441874886.8677,1196653877498.2722,-31600270167.719578
576,2726231613955.7437,1197229241505.5571,-31599577230.040733
577,2726021250440.539,1197804560394.4023,-31598883104.40682
578,2725810784353.033,1198379834144.89,-31598187790.888268
579,2725600215705.0107,1198955062737.1055,-31597491289.555576
580,2725389544508.26,1199530246151.1392,-31596793600.479286
581,2725178770774.5737,1200105384367.085,-31596094723.730003
582,2724967894515.7505,1200680477365.0405,-31595394659.37839
583,2724756915743.592,1201255525125.108,-31594693407.495163
584,2724545834469.9043,1201830527627.3928,-31593990968.15109
585,2724334650706.4995,1202405484852.0051,-31593287341.417
586,2724123364465.1924,1202980396779.0588,-31592582527.363777
587,2723911975757.803,1203555263388.6719,-31591876526.062363
588,2723700484596.1567,1204130084660.966,-31591169337.58375
589,2723488890992.082,1204704860576.0671,-31590460961.998997
590,2723277194957.4126,1205279591114.1052,-31589751399.379204
591,2723065396503.9863,1205854276255.214,-31589040649.79554
592,2722853495643.646,1206428915979.5317,-31588328713.319225
593,2722641492388.2383,1207003510267.2,-31587615590.021534
594,2722429386749.615,1207578059098.3647,-31586901279.973797
595,2722217178739.6323,1208152562453.1763,-31586185783.247406
596,2722004868370.15,1208727020311.7883,-31585469099.913803
597,2721792455653.033,1209301432654.359,-31584751230.044487
598,2721579940600.1514,1209875799461.0498,-31584032173.711014
599,2721367323223.3784,1210450120712.0273,-31583311930.984997
600,2721154603534.593,1211024396387.4614,-31582590501.938103
601,2720941781545.6777,1211598626467.5261,-31581867886.642056
602,2720728857268.52,1212172810932.3994,-31581144085.168636
603,2720515830715.0117,1212746949762.2634,-31580419097.589676
604,2720302701897.049,1213321042937.3042,-31579692923.97707
605,2720089470826.532,1213895090437.7122,-31578965564.402767
606,2719876137515.367,1214469092243.6812,-31578237018.938766
607,2719662701975.4634,1215043048335.4097,-31577507287.65713
608,2719449164218.7354,1215616958693.0999,-31576776370.62998
609,2719235524257.1016,1216190823296.9578,-31576044267.929474
610,2719021782102.485,1216764642127.1938,-31575310979.62785
611,2718807937766.8135,1217338415164.0225,-31574576505.79739
612,2718593991262.019,1217912142387.6619,-31573840846.510433
613,2718379942600.038,1218485823778.3345,-31573104001.839375
614,2718165791792.812,1219059459316.2666,-31572365971.856667
615,2717951538852.286,1219633048981.6887,-31571626756.63482
616,2717737183790.41,1220206592754.8354,-31570886356.246395
617,2717522726619.139,1220780090615.945,-31570144770.764015
618,2717308167350.4316,1221353542545.2603,-31569402000.260357
619,2717093505996.251,1221926948523.0276,-31568658044.80815
620,2716878742568.565,1222500308529.4976,-31567912904.48019
621,2716663877079.346,1223073622544.925,-31567166579.34932
622,2716448909540.5713,1223646890549.5686,-31566419069.48844
623,2716233839964.2217,1224220112523.691,-31565670374.970512
624,2716018668362.2827,1224793288447.5588,-31564920495.868546
625,2715803394746.745,1225366418301.4429,-31564169432.255615
626,2715588019129.603,1225939502065.6182,-31563417184.20485
627,2715372541522.8555,1226512539720.3635,-31562663751.78943
628,2715156961938.5063,1227085531245.962,-31561909135.082596
629,2714941280388.5635,1227658476622.7002,-31561153334.157646
630,2714725496885.039,1228231375830.8694,-31560396349.087933
631,2714509611439.95,1228804228850.7646,-31559638179.946865
632,2714293624065.3184,1229377035662.6848,-31558878826.807907
633,2714077534773.169,1229949796246.9333,-31558118289.74458
634,2713861343575.5327,1230522510583.8171,-31557356568.830463
635,2713645050484.444,1231095178653.6477,-31556593664.139194
636,2713428655511.942,1231667800436.7402,-31555829575.74446
637,2713212158670.07,1232240375913.414,-31555064303.720013
638,2712995559970.876,1232812905063.9924,-31554297848.139652
639,2712778859426.413,1233385387868.803,-31553530209.077236
640,2712562057048.738,1233957824308.177,-31552761386.606686
641,2712345152849.911,1234530214362.4502,-31551991380.80197
642,2712128146841.9995,1235102558011.9622,-31551220191.73712
643,2711911039037.0728,1235674855237.0566,-31550447819.48622
644,2711693829447.205,1236247106018.0813,-31549674264.123413
645,2711476518084.476,1236819310335.388,-31548899525.722897
646,2711259104960.969,1237391468169.3323,-31548123604.358925
647,2711041590088.7725,1237963579500.2742,-31547346500.105804
648,2710823973479.978,1238535644308.5776,-31546568213.037903
649,2710606255146.683,1239107662574.6108,-31545788743.229645
650,2710388435100.9883,1239679634278.7458,-31545008090.75551
651,2710170513354.9995,1240251559401.3586,-31544226255.69003
652,2709952489920.827,1240823437922.8296,-31543443238.1078
653,2709734364810.5854,1241395269823.543,-31542659038.08346
654,2709516138036.3936,1241967055083.8872,-31541873655.691723
655,2709297809610.3745,1242538793684.2546,-31541087091.007343
656,2709079379544.6562,1243110485605.0417,-31540299344.105137
657,2708860847851.371,1243682130826.6492,-31539510415.05998
658,2708642214542.656,1244253729329.4814,-31538720303.946793
659,2708423479630.6514,1244825281093.9475,-31537929010.840565
660,2708204643127.503,1245396786100.46,-31537136535.816338
661,2707985705045.361,1245968244329.4355,-31536342878.949203
662,2707766665396.3794,1246539655761.2954,-31535548040.31432
663,2707547524192.7173,1247111020376.4646,-31534752019.98689
664,2707328281446.5376,1247682338155.372,-31533954818.04218
665,2707108937170.008,1248253609078.4512,-31533156434.55551
666,2706889491375.3003,1248824833126.1392,-31532356869.60226
667,2706669944074.591,1249396010278.8772,-31531556123.257862
668,2706450295280.061,1249967140517.1108,-31530754195.5978
669,2706230545003.8955,1250538223821.2896,-31529951086.697624
670,2706010693258.284,1251109260171.867,-31529146796.63293
671,2705790740055.4214,1251680249549.3008,-31528341325.479378
672,2705570685407.5054,1252251191934.0525,-31527534673.31268
673,2705350529326.739,1252822087306.5881,-31526726840.208607
674,2705130271825.3296,1253392935647.3777,-31525917826.24298
675,2704909912915.489,1253963736936.8953,-31525107631.491684
676,2704689452609.433,1254534491155.6187,-31524296256.030655
677,2704468890919.383,1255105198284.0303,-31523483699.935886
678,2704248227857.5625,1255675858302.6165,-31522669963.283424
679,2704027463436.202,1256246471191.8674,-31521855046.149376
680,2703806597667.535,1256817036932.2776,-31521038948.609905
681,2703585630563.8,1257387555504.3457,-31520221670.741226
682,2703364562137.2383,1257958026888.5742,-31519403212.619614
683,2703143392400.098,1258528451065.47,-31518583574.321396
684,2702922121364.6304,1259098828015.544,-31517762755.92296
685,2702700749043.091,1259669157719.3108,-31516940757.500744
686,2702479275447.7397,1260239440157.2898,-31516117579.131252
687,2702257700590.8413,1260809675310.004,-31515293220.891037
688,2702036024484.6646,1261379863157.9802,-31514467682.856705
689,2701814247141.4834,1261950003681.7502,-31513640965.104923
690,2701592368573.575,1262520096861.8494,-31512813067.712418
691,2701370388793.2217,1263090142678.8171,-31511983990.755962
692,2701148307812.71,1263660141113.197,-31511153734.312393
693,2700926125644.3306,1264230092145.5369,-31510322298.458603
694,2700703842300.379,1264799995756.3884,-31509489683.271534
695,2700481457793.155,1265369851926.3076,-31508655888.828194
696,2700258972134.962,1265939660635.8545,-31507820915.20564
697,2700036385338.109,1266509421865.593,-31506984762.480984
698,2699813697414.9087,1267079135596.0916,-31506147430.731403
699,2699590908377.6787,1267648801807.9224,-31505308920.034122
700,2699368018238.74,1268218420481.6619,-31504469230.466423
701,2699145027010.4194,1268787991597.8906,-31503628362.105648
702,2698921934705.0464,1269357515137.193,-31502786315.02919
703,2698698741334.956,1269926991080.1582,-31501943089.314503
704,2698475446912.488,1270496419407.379,-31501098685.039097
705,2698252051449.9844,1271065800099.452,-31500253102.280533
706,2698028554959.7944,1271635133136.9783,-31499406341.116432
707,2697804957454.2695,1272204418500.5635,-31498558401.624474
708,2697581258945.7666,1272773656170.8167,-31497709283.88239
709,2697357459446.647,1273342846128.351,-31496858987.967964
710,2697133558969.2754,1273911988353.7842,-31496007513.95905
711,2696909557526.022,1274481082827.7378,-31495154861.93354
712,2696685455129.2607,1275050129530.8376,-31494301031.9694
713,2696461251791.37,1275619128443.7136,-31493446024.144634
714,2696236947524.7324,1276188079546.9995,-31492589838.53732
715,2696012542341.7354,1276756982821.3335,-31491732475.225582
716,2695788036254.7705,1277325838247.3577,-31490873934.2876
717,2695563429276.2334,1277894645805.7183,-31490014215.801617
718,2695338721418.5244,1278463405477.066,-31489153319.84592
719,2695113912694.0483,1279032117242.0552,-31488291246.498863
720,2694889003115.2144,1279600781081.3445,-31487427995.838852
721,2694663992694.4355,1280169396975.5967,-31486563567.94435
722,2694438881444.1294,1280737964905.4788,-31485697962.89388
723,2694213669376.718,1281306484851.6616,-31484831180.76601
724,2693988356504.6274,1281874956794.8206,-31483963221.639378
725,2693762942840.289,1282443380715.6348,-31483094085.592667
726,2693537428396.1377,1283011756594.7876,-31482223772.704624
727,2693311813184.613,1283580084412.9666,-31481352283.054047
728,2693086097218.158,1284148364150.8633,-31480479616.71979
729,2692860280509.222,1284716595789.1733,-31479605773.780773
730,2692634363070.257,1285284779308.597,-31478730754.315956
731,2692408344913.719,1285852914689.838,-31477854558.404366
732,2692182226052.0703,1286421001913.6042,-31476977186.125084
733,2691956006497.7754,1286989040960.6084,-31476098637.557247
734,2691729686263.3047,1287557031811.5667,-31475218912.78005
735,2691503265361.1323,1288124974447.1995,-31474338011.872738
736,2691276743803.737,1288692868848.2317,-31473455934.91462
737,2691050121603.6006,1289260714995.3918,-31472572681.985054
738,2690823398773.2114,1289828512869.413,-31471688253.16346
739,2690596575325.0605,1290396262451.0322,-31470802648.52931
740,2690369651271.6436,1290963963720.9905,-31469915868.162132
741,2690142626625.461,1291531616660.0332,-31469027912.141518
742,2689915501399.017,1292099221248.9097,-31468138780.547108
743,2689688275604.821,1292666777468.3735,-31467248473.4586
744,2689460949255.3853,1293234285299.1826,-31466356990.955746
745,2689233522363.228,1293801744722.0986,-31465464333.11836
746,2689005994940.8706,1294369155717.8875,-31464570500.026306
747,2688778367000.8394,1294936518267.3193,-31463675491.75951
748,2688550638555.6646,1295503832351.1685,-31462779308.39795
749,2688322809617.881,1296071097950.2131,-31461881950.02166
750,2688094880200.028,1296638315045.236,-31460983416.71073
751,2687866850314.6484,1297205483617.0237,-31460083708.545315
752,2687638719974.2905,1297772603646.367,-31459182825.60561
753,2687410489191.506,1298339675114.0608,-31458280767.971878
754,2687182157978.851,1298906698000.904,-31457377535.724434
755,2686953726348.8867,1299473672287.7002,-31456473128.94365
756,2686725194314.1777,1300040597955.2566,-31455567547.709953
757,2686496561887.2935,1300607474984.3848,-31454660792.103832
758,2686267829080.807,1301174303355.9001,-31453752862.205822
759,2686038995907.297,1301741083050.6228,-31452843758.096523
760,2685810062379.3447,1302307814049.3765,-31451933479.856583
761,2685581028509.5376,1302874496332.9893,-31451022027.56671
762,2685351894310.466,1303441129882.2935,-31450109401.307674
763,2685122659794.7246,1304007714678.1255,-31449195601.160294
764,2684893324974.9136,1304574250701.326,-31448280627.20544
765,2684663889863.636,1305140737932.7395,-31447364479.52405
766,2684434354473.5005,1305707176353.215,-31446447158.197113
767,2684204718817.1187,1306273565943.6055,-31445528663.30567
768,2683974982907.1074,1306839906684.7678,-31444608994.93083
769,2683745146756.0874,1307406198557.5637,-31443688153.153736
770,2683515210376.684,1307972441542.8584,-31442766138.055607
771,2683285173781.527,1308538635621.5215,-31441842949.717712
772,2683055036983.2495,1309104780774.4268,-31440918588.221375
773,2682824799994.49,1309670876982.4521,-31439993053.647972
774,2682594462827.891,1310236924226.4797,-31439066346.078945
775,2682364025496.0986,1310802922487.3958,-31438138465.59578
776,2682133488011.7637,1311368871746.0906,-31437209412.28003
777,2681902850387.542,1311934771983.4587,-31436279186.213295
778,2681672112636.093,1312500623180.3992,-31435347787.477234
779,2681441274770.0796,1313066425317.8145,-31434415216.153564
780,2681210336802.171,1313632178376.6118,-31433481472.324055
781,2680979298745.039,1314197882337.7024,-31432546556.070538
782,2680748160611.3604,1314763537182.0017,-31431610467.47489
783,2680516922413.816,1315329142890.4292,-31430673206.619057
784,2680285584165.091,1315894699443.9084,-31429734773.585026
785,2680054145877.8745,1316460206823.3674,-31428795168.454853
786,2679822607564.861,1317025665009.738,-31427854391.310646
787,2679590969238.748,1317591073983.9565,-31426912442.234566
788,2679359230912.2383,1318156433726.9634,-31425969321.30883
789,2679127392598.038,1318721744219.703,-31425025028.615715
790,2678895454308.8584,1319287005443.1238,-31424079564.237553
791,2678663416057.4146,1319852217378.179,-31423132928.256733
792,2678431277856.426,1320417380005.8252,-31422185120.755695
793,2678199039718.6157,1320982493307.024,-31421236141.81694
794,2677966701656.7124,1321547557262.7405,-31420285991.52302
795,2677734263683.4478,1322112571853.944,-31419334669.956554
796,2677501725811.5586,1322677537061.6086,-31418382177.200203
797,2677269088053.7856,1323242452866.712,-31417428513.336693
798,2677036350422.8735,1323807319250.2358,-31416473678.448807
799,2676803512931.5723,1324372136193.1665,-31415517672.619377
800,2676570575592.635,1324936903676.4944,-31414560495.931297
801,2676337538418.819,1325501621681.2139,-31413602148.467518
802,2676104401422.8867,1326066290188.3235,-31412642630.311047
803,2675871164617.6045,1326630909178.8262,-31411681941.54494
804,2675637828015.743,1327195478633.729,-31410720082.25232
805,2675404391630.077,1327759998534.043,-31409757052.516354
806,2675170855473.3853,1328324468860.7834,-31408792852.420277
807,2674937219558.451,1328888889594.97,-31407827482.047375
808,2674703483898.062,1329453260717.626,-31406860941.480988
809,2674469648505.01,1330017582209.7795,-31405893230.804516
810,2674235713392.0903,1330581854052.4624,-31404924350.10141
811,2674001678572.104,1331146076226.711,-31403954299.455185
812,2673767544057.8555,1331710248713.5654,-31402983078.949406
813,2673533309862.1533,1332274371494.0703,-31402010688.667694
814,2673298975997.8105,1332838444549.2742,-31401037128.69373
815,2673064542477.644,1333402467860.23,-31400062399.111248
816,2672830009314.4756,1333966441407.9949,-31399086500.00404
817,2672595376521.1304,1334530365173.63,-31398109431.455948
818,2672360644110.4385,1335094239138.2004,-31397131193.55088
819,2672125812095.2344,1335658063282.7761,-31396151786.37279
820,2671890880488.356,1336221837588.4307,-31395171210.0057
821,2671655849302.6455,1336785562036.242,-31394189464.533672
822,2671420718550.95,1337349236607.292,-31393206550.040836
823,2671185488246.121,1337912861282.667,-31392222466.611374
824,2670950158401.013,1338476436043.4575,-31391237214.329525
825,2670714729028.486,1339039960870.7583,-31390250793.279583
826,2670479200141.403,1339603435745.668,-31389263203.5459
827,2670243571752.632,1340166860649.2896,-31388274445.212875
828,2670007843875.045,1340730235562.7302,-31387284518.364975
829,2669772016521.5186,1341293560467.1013,-31386293423.08671
830,2669536089704.933,1341856835343.5183,-31385301159.462666
831,2669300063438.174,1342420060173.101,-31384307727.577457
832,2669063937734.129,1342983234936.9734,-31383313127.515778
833,2668827712605.692,1343546359616.2632,-31382317359.362366
834,2668591388065.76,1344109434192.103,-31381320423.202015
835,2668354964127.2344,1344672458645.6292,-31380322319.11958
836,2668118440803.021,1345235432957.9824,-31379323047.199963
837,2667881818106.0303,1345798357110.3074,-31378322607.52813
838,2667645096049.176,1346361231083.7532,-31377321000.189102
839,2667408274645.376,1346924054859.4731,-31376318225.267952
840,2667171353907.5537,1347486828418.6245,-31375314282.849808
841,2666934333848.6357,1348049551742.369,-31374309173.019855
842,2666697214481.5527,1348612224811.872,-31373302895.86334
843,2666459995819.2397,1349174847608.304,-31372295451.465553
844,2666222677874.636,1349737420112.8386,-31371286839.911854
845,2665985260660.686,1350299942306.6545,-31370277061.287647
846,2665747744190.3364,1350862414170.934,-31369266115.678394
847,2665510128476.5396,1351424835686.8643,-31368254003.169617
848,2665272413532.2515,1351987206835.6357,-31367240723.84689
849,2665034599370.432,1352549527598.4436,-31366226277.795845
850,2664796686004.0464,1353111797956.4873,-31365210665.10217
851,2664558673446.063,1353674017890.9702,-31364193885.8516
852,2664320561709.4546,1354236187383.0999,-31363175940.12994
853,2664082350807.198,1354798306414.0884,-31362156828.02304
854,2663844040752.275,1355360374965.1516,-31361136549.61681
855,2663605631557.67,1355922393017.51,-31360115104.99721
856,2663367123236.3735,1356484360552.388,-31359092494.250267
857,2663128515801.379,1357046277551.014,-31358068717.462048
858,2662889809265.684,1357608143994.621,-31357043774.71869
859,2662651003642.291,1358169959864.4463,-31356017666.106377
860,2662412098944.206,1358731725141.7307,-31354990391.71135
861,2662173095184.4395,1359293439807.7197,-31353961951.619907
862,2661933992376.006,1359855103843.663,-31352932345.918404
863,2661694790531.9243,1360416717230.8145,-31351901574.69325
864,2661455489665.218,1360978279950.432,-31350869638.030903
865,2661216089788.913,1361539791983.7776,-31349836536.01789
866,2660976590916.0415,1362101253312.1182,-31348802268.740784
867,2660736993059.638,1362662663916.7239,-31347766836.286213
868,2660497296232.743,1363224023778.8699,-31346730238.740868
869,2660257500448.4,1363785332879.8347,-31345692476.19149
870,2660017605719.6562,1364346591200.9019,-31344653548.724876
871,2659777612059.564,1364907798723.3586,-31343613456.42788
872,2659537519481.1797,1365468955428.4968,-31342572199.387405
873,2659297327997.5635,1366030061297.6118,-31341529777.690422
874,2659057037621.7803,1366591116312.004,-31340486191.423946
875,2658816648366.898,1367152120452.977,-31339441440.675056
876,2658576160245.9897,1367713073701.8398,-31338395525.53088
877,2658335573272.133,1368273976039.9048,-31337348446.078606
878,2658094887458.4077,1368834827448.4885,-31336300202.405476
879,2657854102817.9,1369395627908.912,-31335250794.598785
880,2657613219363.6987,1369956377402.5007,-31334200222.745888
881,2657372237108.8975,1370517075910.5837,-31333148486.934193
882,2657131156066.5938,1371077723414.4949,-31332095587.25116
883,2656889976249.889,1371638319895.5715,-31331041523.78431
884,2656648697671.8896,1372198865335.156,-31329986296.62122
885,2656407320345.7056,1372759359714.5945,-31328929905.849518
886,2656165844284.4507,1373319803015.237,-31327872351.55689
887,2655924269501.243,1373880195218.4385,-31326813633.831074
888,2655682596009.2056,1374440536305.5576,-31325753752.75987
889,2655440823821.4644,1375000826257.9573,-31324692708.43112
890,2655198952951.1504,1375561065057.005,-31323630500.932743
891,2654956983411.398,1376121252684.0715,-31322567130.352695
892,2654714915215.346,1376681389120.533,-31321502596.77899
893,2654472748376.138,1377241474347.769,-31320436900.29971
894,2654230482906.9204,1377801508347.1636,-31319370041.002975
895,2653988118820.8447,1378361491100.105,-31318302018.97697
896,2653745656131.066,1378921422587.9856,-31317232834.309937
897,2653503094850.7437,1379481302792.202,-31316162487.090164
898,2653260434993.0415,1380041131694.1548,-31315090977.406006
899,2653017676571.127,1380600909275.2495,-31314018305.345863
900,2652774819598.1714,1381160635516.895,-31312944470.998196
901,2652531864087.351,1381720310400.505,-31311869474.45152
902,2652288810051.8457,1382279933907.4966,-31310793315.794403
903,2652045657504.8394,1382839506019.292,-31309715995.115475
904,2651802406459.5205,1383399026717.3174,-31308637512.50341
905,2651559056929.081,1383958495983.003,-31307557868.04695
906,2651315608926.7173,1384517913797.783,-31306477061.834885
907,2651072062465.6294,1385077280143.0962,-31305395093.956055
908,2650828417559.022,1385636595000.3855,-31304311964.499367
909,2650584674220.1035,1386195858351.0981,-31303227673.553776
910,2650340832462.087,1386755070176.6853,-31302142221.208294
911,2650096892298.1885,1387314230458.6025,-31301055607.551987
912,2649852853741.6294,1387873339178.3096,-31299967832.673977
913,2649608716805.6343,1388432396317.2703,-31298878896.66344
914,2649364481503.432,1388991401856.9526,-31297788799.60961
915,2649120147848.2563,1389550355778.829,-31296697541.601776
916,2648875715853.3438,1390109258064.3765,-31295605122.729275
917,2648631185531.9355,1390668108695.0752,-31294511543.08151
918,2648386556897.277,1391226907652.4104,-31293416802.747925
919,2648141829962.6167,1391785654917.8713,-31292320901.818035
920,2647897004741.209,1392344350472.9512,-31291223840.3814
921,2647652081246.311,1392902994299.1477,-31290125618.52764
922,2647407059491.184,1393461586377.963,-31289026236.346424
923,2647161939489.0938,1394020126690.9026,-31287925693.927483
924,2646916721253.31,1394578615219.477,-31286823991.360596
925,2646671404797.1064,1395137051945.2007,-31285721128.7356
926,2646425990133.7603,1395695436849.5923,-31284617106.14239
927,2646180477276.5537,1396253769914.1748,-31283511923.670914
928,2645934866238.7725,1396812051120.4753,-31282405581.41117
929,2645689157033.7065,1397370280450.0251,-31281298079.453217
930,2645443349674.6494,1397928457884.3599,-31280189417.887165
931,2645197444174.8994,1398486583405.019,-31279079596.803185
932,2644951440547.7583,1399044656993.5469,-31277968616.291492
933,2644705338806.5327,1399602678631.4915,-31276856476.442368
934,2644459138964.532,1400160648300.4053,-31275743177.346138
935,2644212841035.071,1400718565981.845,-31274628719.093193
936,2643966445031.467,1401276431657.3716,-31273513101.77397
937,2643719950967.0425,1401834245308.5498,-31272396325.478966
938,2643473358855.124,1402392006916.9492,-31271278390.29873
939,2643226668709.0415,1402949716464.1433,-31270159296.32386
940,2642979880542.1294,1403507373931.7097,-31269039043.645023
941,2642732994367.726,1404064979301.2305,-31267917632.35293
942,2642486010199.174,1404622532554.2917,-31266795062.538345
943,2642238928049.819,1405180033672.484,-31265671334.292095
944,2641991747933.011,1405737482637.4016,-31264546447.705055
945,2641744469862.106,1406294879430.6438,-31263420402.868156
946,2641497093850.4614,1406852224033.8137,-31262293199.872387
947,2641249619911.4395,1407409516428.5186,-31261164838.808784
948,2641002048058.407,1407966756596.3696,-31260035319.768444
949,2640754378304.735,1408523944518.983,-31258904642.842518
950,2640506610663.797,1409081080177.9785,-31257772808.122208
951,2640258745148.9717,1409638163554.9805,-31256639815.69877
952,2640010781773.642,1410195194631.6172,-31255505665.663517
953,2639762720551.1943,1410752173389.5215,-31254370358.10782
954,2639514561495.019,1411309099810.3303,-31253233893.123096
955,2639266304618.5107,1411865973875.6848,-31252096270.800823
956,2639017949935.068,1412422795567.2302,-31250957491.232533
957,2638769497458.093,1412979564866.6162,-31249817554.509808
958,2638520947200.992,1413536281755.4966,-31248676460.724285
959,2638272299177.177,1414092946215.5295,-31247534209.967663
960,2638023553400.061,1414649558228.3772,-31246390802.331684
961,2637774709883.0635,1415206117775.706,-31245246237.908154
962,2637525768639.607,1415762624839.187,-31244100516.78893
963,2637276729683.1177,1416319079400.4949,-31242953639.06592
964,2637027593027.0264,1416875481441.309,-31241805604.831097
965,2636778358684.767,1417431830943.3127,-31240656414.17647
966,2636529026669.779,1417988127888.1938,-31239506067.194126
967,2636279596995.5034,1418544372257.644,-31238354563.976185
968,2636030069675.388,1419100564033.3596,-31237201904.614834
969,2635780444722.883,1419656703197.0408,-31236048089.202312
970,2635530722151.4424,1420212789730.392,-31234893117.83091
971,2635280901974.525,1420768823615.1226,-31233736990.592976
972,2635030984205.593,1421324804832.945,-31232579707.58091
973,2634780968858.1123,1421880733365.577,-31231421268.887173
974,2634530855945.5537,1422436609194.7395,-31230261674.60427
975,2634280645481.3916,1422992432302.1587,-31229100924.824768
976,2634030337479.104,1423548202669.5645,-31227939019.64129
977,2633779931952.1733,1424103920278.691,-31226775959.146503
978,2633529428914.0854,1424659585111.2766,-31225611743.43314
979,2633278828378.331,1425215197149.064,-31224446372.593983
980,2633028130358.404,1425770756373.7998,-31223279846.721867
981,2632777334867.802,1426326262767.2356,-31222112165.909683
982,2632526441920.027,1426881716311.1262,-31220943330.25038
983,2632275451528.585,1427437116987.2317,-31219773339.83696
984,2632024363706.9863,1427992464777.3154,-31218602194.762474
985,2631773178468.7446,1428547759663.1458,-31217429895.12003
986,2631521895827.3774,1429103001626.4946,-31216256441.002792
987,2631270515796.4067,1429658190649.1387,-31215081832.50398
988,2631019038389.358,1430213326712.8586,-31213906069.716858
989,2630767463619.7607,1430768409799.4397,-31212729152.734756
990,2630515791501.149,1431323439890.671,-31211551081.651054
991,2630264022047.0596,1431878416968.3455,-31210371856.559185
